Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"C Casalnuovo, K Sagae, P Devanbu","Studying the difference between natural and programming language corpora",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9669-7","https://scholar.google.com/scholar?cites=12464897699178626420&as_sdt=2005&sciodt=2007&hl=en",94,"2022-09-05 09:28:12","","10.1007/s10664-018-9669-7","","",,,,,18,6.00,6,3,3,"… A partial replication package for the data, source code, and experiments in this paper can be found at https://github.com/caseycas/CodeNLPReplication. …","https://arxiv.org/pdf/1806.02437","https://scholar.google.com/scholar?q=related:dD0gYWo2_KwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
40,"F Palomba, A Zaidman","RETRACTED ARTICLE: The smell of fear: on the relation between test smells and flaky tests",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09683-z","https://scholar.google.com/scholar?cites=9632130707236133149&as_sdt=2005&sciodt=2007&hl=en",95,"2022-09-05 09:28:12","","10.1007/s10664-019-09683-z","","",,,,,40,13.33,20,2,3,"Regression testing is the activity performed by developers to check whether new modifications have not introduced bugs. A crucial requirement to make regression testing effective is …","https://azaidman.github.io/publications/palombaEMSE2018.pdf","https://scholar.google.com/scholar?q=related:HRnxUtgzrIUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
14,"R Verdecchia, G Procaccianti…","Estimating energy impact of software releases and deployment strategies: The KPMG case study",2017,"… Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8170112/","https://scholar.google.com/scholar?cites=10491978312560932250&as_sdt=2005&sciodt=2007&hl=en",96,"2022-09-05 09:28:12","","","","",,,,,14,2.80,5,3,5,"… Our replication package includes: an indepth step by step definition of the UCS, the source code of … analyses and the hypotheses testing we refer the reader to our replication package. …","https://research.vu.nl/en/publications/estimating-energy-impact-of-software-releases-and-deployment-stra","https://scholar.google.com/scholar?q=related:mvVLt6_-mpEJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"J Hejderup, M Beller, K Triantafyllou…","Präzi: from package-based to call-based dependency networks",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10071-9","https://scholar.google.com/scholar?cites=962184144475480117&as_sdt=2005&sciodt=2007&hl=en",97,"2022-09-05 09:28:12","","10.1007/s10664-021-10071-9","","",,,,,2,2.00,1,4,1,"… source code, the processing scripts and our data publicly available in a replication package (Hejderup et al. 2021). … A step-by-step review protocol is available in the replication package. …","https://arxiv.org/pdf/2101.09563","https://scholar.google.com/scholar?q=related:NWD5q2FdWg0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
6,"C Laaber, M Basmaci, P Salza","Predicting unstable software benchmarks using static source code features",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09996-y","https://scholar.google.com/scholar?cites=15523896876622867096&as_sdt=2005&sciodt=2007&hl=en",98,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09996-y","","",,,,,6,6.00,2,3,1,"… A replication package containing all data and scripts as well as additional data not presented in … , including their commit hashes, as part of our replication package (Laaber et al. 2021). …","https://link.springer.com/article/10.1007/s10664-021-09996-y","https://scholar.google.com/scholar?q=related:mOrmzPX1b9cJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
14,"S Herbold, A Trautsch, F Trautsch","On the feasibility of automated prediction of bug and non-bug issues",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09885-w","https://scholar.google.com/scholar?cites=8775819659294145890&as_sdt=2005&sciodt=2007&hl=en",99,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09885-w","","",,,,,14,7.00,5,3,2,"Context Issue tracking systems are used to track and describe tasks in the development process, eg, requested feature improvements or reported bugs. However, past research has …","https://link.springer.com/article/10.1007/s10664-020-09885-w","https://scholar.google.com/scholar?q=related:Yv0d3Xv5yXkJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"JP Moraes, I Polato, I Wiese, F Saraiva…","From one to hundreds: multi-licensing in the JavaScript ecosystem",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09936-2","https://scholar.google.com/scholar?cites=14265642569897275141&as_sdt=2005&sciodt=2007&hl=en",100,"2022-09-05 09:28:12","","10.1007/s10664-020-09936-2","","",,,,,3,3.00,1,5,1,"Open source licenses create a legal framework that plays a crucial role in the widespread adoption of open source projects. Without a license, any source code available on the internet …","https://arxiv.org/pdf/2012.05016","https://scholar.google.com/scholar?q=related:Be9qr1W--cUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"JM Florez, L Moreno, Z Zhang, S Wei…","An empirical study of data constraint implementations in Java",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10175-w","https://scholar.google.com/scholar?cites=2461444505580514628&as_sdt=2005&sciodt=2007&hl=en",101,"2022-09-05 09:28:12","","10.1007/s10664-022-10175-w","","",,,,,1,1.00,0,5,1,"… The full protocol is included in our replication package (Florez et al. 2021), but we present a … We designed 4 questionnaires, which can be found in our replication package. This was …","https://arxiv.org/pdf/2107.04720","https://scholar.google.com/scholar?q=related:RK12jbzOKCIJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"AD Sawadogo, TF Bissyandé, N Moha, K Allix…","SSPCatcher: Learning to catch security patches",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10168-9","",102,"2022-09-05 09:28:12","","10.1007/s10664-022-10168-9","","",,,,,0,0.00,0,5,1,"… results of SSPCatcher are publicly available for the community as a replication package : … We provide the dataset, scripts, and results as a replication package at http://github.com/…","",""
3,"M Ulan, W Löwe, M Ericsson, A Wingkvist","Weighted software metrics aggregation and its application to defect prediction",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09984-2","https://scholar.google.com/scholar?cites=12153063978951753671&as_sdt=2005&sciodt=2007&hl=en",103,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09984-2","","",,,,,3,3.00,1,4,1,"It is a well-known practice in software engineering to aggregate software metrics to assess software artifacts for various purposes, such as their maintainability or their proneness to …","https://link.springer.com/article/10.1007/s10664-021-09984-2","https://scholar.google.com/scholar?q=related:x78DlkxbqKgJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
16,"B Sharif, J Meinken, T Shaffer, H Kagdi","Eye movements in software traceability link recovery",2017,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-016-9486-9","https://scholar.google.com/scholar?cites=4260074271209688423&as_sdt=2005&sciodt=2007&hl=en",104,"2022-09-05 09:28:12","","10.1007/s10664-016-9486-9","","",,,,,16,3.20,4,4,5,"… All study material with a replication package is available online. Footnote 2 … Please refer to the replication package for the description presented to participants. …","","https://scholar.google.com/scholar?q=related:Zw08lPrSHjsJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"V Lenarduzzi, V Mandić, A Katin, D Taibi","How long do junior developers take to remove technical debt items?",2020,"… Software Engineering and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3422169","https://scholar.google.com/scholar?cites=13684341743224889077&as_sdt=2005&sciodt=2007&hl=en",105,"2022-09-05 09:28:12","","10.1145/3382494.3422169","","",,,,,7,3.50,2,4,2,"… are available in the online appendix included in the replication package4. At the end of the … study to be replicated, we have published the complete raw data in the replication package4…","https://www.researchgate.net/profile/Valentina-Lenarduzzi/publication/344215704_How_long_do_Junior_Developers_take_to_Remove_Technical_Debt_Items/links/5f5c77814585154dbbcb38a2/How-long-do-Junior-Developers-take-to-Remove-Technical-Debt-Items.pdf","https://scholar.google.com/scholar?q=related:9R74DVCM6L0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
4,"MM Rahman, F Khomh, S Yeasmin, CK Roy","The forgotten role of search queries in IR-based bug localization: an empirical study",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10022-4","https://scholar.google.com/scholar?cites=9055041987944325301&as_sdt=2005&sciodt=2007&hl=en",106,"2022-09-05 09:28:12","","10.1007/s10664-021-10022-4","","",,,,,4,4.00,1,4,1,"… Please check our replication package for further details on the used settings and parameters… The associated artifacts are included in the replication package. From our experiments in …","https://arxiv.org/pdf/2108.05341","https://scholar.google.com/scholar?q=related:tSCrXbb4qX0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
9,"F Zampetti, G Fucci, A Serebrenik…","Self-admitted technical debt practices: a comparison between industry and open-source",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10031-3","https://scholar.google.com/scholar?cites=15937289797857804546&as_sdt=2005&sciodt=2007&hl=en",107,"2022-09-05 09:28:12","","10.1007/s10664-021-10031-3","","",,,,,9,9.00,2,4,1,"… above (the detailed structure is in our replication package (Zampetti et al. 2021)). We ask: … For the complete structure of the survey you can refer to our replication package (Zampetti …","https://www.win.tue.nl/~aserebre/EMSE2021Fiorella.pdf","https://scholar.google.com/scholar?q=related:AoHFu6GgLN0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
31,"CP Bezemer, S McIntosh, B Adams…","An empirical study of unspecified dependencies in make-based build systems",2017,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-017-9510-8","https://scholar.google.com/scholar?cites=10948881188819349694&as_sdt=2005&sciodt=2007&hl=en",108,"2022-09-05 09:28:12","","10.1007/s10664-017-9510-8","","",,,,,31,6.20,8,4,5,"… We provided the detected unspecified dependencies as part of a replication package Footnote 10 . Table 3 shows the total number of unspecified dependencies that we classify into a …","https://www.researchgate.net/profile/Ahmed-E-Hassan-2/publication/315918566_An_empirical_study_of_unspecified_dependencies_in_make-based_build_systems/links/5b7f20a292851c1e122e58f7/An-empirical-study-of-unspecified-dependencies-in-make-based-build-systems.pdf?_sg%5B0%5D=started_experiment_milestone&_sg%5B1%5D=started_experiment_milestone&origin=journalDetail","https://scholar.google.com/scholar?q=related:vrCIe2498pcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
26,"OL Vera-Pérez, B Danglot, M Monperrus…","A comprehensive study of pseudo-tested methods",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9653-2","https://scholar.google.com/scholar?cites=18445343833159055564&as_sdt=2005&sciodt=2007&hl=en",109,"2022-09-05 09:28:12","","10.1007/s10664-018-9653-2","","",,,,,26,8.67,7,4,3,"Pseudo-tested methods are defined as follows: they are covered by the test suite, yet no test case fails when the method body is removed, ie, when all the effects of this method are …","https://arxiv.org/pdf/1807.05030","https://scholar.google.com/scholar?q=related:zDhjF30G-_8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
16,"K Yao, H Li, W Shang, AE Hassan","A study of the performance of general compressors on log files",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09822-x","https://scholar.google.com/scholar?cites=5007998627517742116&as_sdt=2005&sciodt=2007&hl=en",110,"2022-09-05 09:28:12","","10.1007/s10664-020-09822-x","","",,,,,16,8.00,4,4,2,"… Our replication package is available at: https://github.com/SAILResearch/suppmaterial-20-kundi-… We also included our used compressor implementations in our replication package. …","https://sail.cs.queensu.ca/data/pdfs/A_Study_of_the_Performance_of_General_Compressors_on_Log_Files.pdf","https://scholar.google.com/scholar?q=related:JLzW3Df8f0UJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
